,country,ppl_acc,ppl_no_acc,e_non_ebt,e_ebt,e_co2_em
1193,Norway,4828726,0,167.8286199,332.880789511,16400369.068470087
1194,Norway,4889252,0,172.79810746100003,310.47657894200006,16851455.336217836
1195,Norway,4953088,0,172.148876693,320.846052673,16618314.048247
1196,Norway,5018573,0,171.90381669799999,377.949736801,16279418.590515647
1197,Norway,5079623,0,172.083603548,343.265263137,15423886.914681723
1198,Norway,5137232,0,168.686278969,362.96210531,16032577.281807039
1199,Oman,2662762,0,173.577944618,0.0,19710742.17287377
1200,Oman,2759014,0,203.93386142399999,0.0,20399034.51193316
1201,Oman,2882942,0,204.33816848200001,0.0,19689046.364574406
1202,Oman,3041460,0,240.05752502800004,0.0,21200876.840505026
1203,Oman,3237268,0,262.216277751,0.0,22244859.557109207
1204,Oman,3464644,0,285.069484107,0.0,22969925.12598073
1205,Oman,3711481,0,318.428911557,0.003157895,23380096.97908803
1206,Oman,3960925,0,317.115471992,0.003157895,23262589.811349668
1207,Pakistan,64538904,43139710,254.8901458,44.96158,19405539.151263244
1208,Pakistan,65995330,44735090,269.5514111,48.11331,20882342.661585867
1209,Pakistan,71746275,42000860,280.9384067,52.48619,22927738.77407426
1210,Pakistan,75468367,41281193,311.37280080000005,57.71969,24664903.70908679
1211,Pakistan,79288795,40480761,325.60605969999995,56.649730000000005,26992631.321905386
1212,Pakistan,83218997,39610151,343.3105358,59.859609999999996,28096863.15120874
1213,Pakistan,87263061,38675278,364.0339369,65.25593,30737573.573489208
1214,Pakistan,91410983,37676004,368.2453761,48.543620000000004,31925152.781999737
1215,Pakistan,93185650,39067614,382.48129059999997,63.44165,31157576.463202935
1216,Pakistan,99931639,35473945,410.1162281,56.59158000000001,33936703.229852766
1217,Pakistan,104255618,34267667,428.68169059999997,48.644674211,37834606.16605543
1218,Pakistan,110024317,31577120,438.2373783,50.43157,39084494.134885535
1219,Pakistan,113023929,31630214,451.1255694,56.259021053000005,40042795.91456433
1220,Pakistan,117508867,30194534,484.62081781000006,67.470000002,36325965.46050036
1221,Pakistan,122102663,28677637,543.4313979899999,71.822105259,40620841.010315195
1222,Pakistan,129053256,24856411,558.216222555,83.273421057,43179707.15904562
1223,Pakistan,131724090,25369903,595.5169018869999,81.94815789399999,48348883.36933741
1224,Pakistan,143017013,17315961,635.107172671,86.12184210200002,49023527.51648966
1225,Pakistan,142028513,21616090,651.4436642300001,74.402368424,50844289.744930044
1226,Pakistan,151564084,15485496,657.6380270950001,76.88184210800001,52049226.79329732
1227,Pakistan,153186537,17373645,657.5263529470001,80.27578947,50106158.44578157
1228,Pakistan,159152163,15032102,655.5441241,83.503684209,48367012.376073875
1229,Pakistan,165274102,12637431,664.8554110499999,81.12342104999999,49835295.66974237
1230,Pakistan,170082989,11629606,667.69124551,86.703421053,53476441.977321446
1231,Pakistan,178153823,7392434,686.82034929,90.65973684400001,54709851.65954218
1232,Peru,13144841,8681817,75.73776444,27.907894737,4356901.708013334
1233,Peru,13730216,8552912,71.966316393,30.59210526,3843306.751537312
1234,Peru,15938676,6798380,74.51446083100001,25.847368420000002,4230126.200046513
1235,Peru,14930558,8253670,77.716460829,31.336842105000002,4808272.360302394
1236,Peru,15537582,8081774,84.82791972000001,33.857894735,4299703.4689955255
1237,Peru,16143878,7894882,95.170517227,34.420000001,4553495.528377932
1238,Peru,16375520,8065554,98.595001663,35.423684208,5125091.899305716
1239,Peru,17170694,7656712,100.034160004,35.181842104999994,5846005.922916094
1240,Peru,18161978,7037770,98.937057781,36.670526316,5455667.550035774
1241,Peru,18935433,6625866,100.854841662,38.632105261,5362569.882647218
1242,Peru,18787379,7127500,100.415459169,42.986578947,5448053.10574821
1243,Peru,18937886,7323477,94.86413416799999,46.786842103000005,4781416.423870524
1244,Peru,19786886,6814581,97.48513582999999,47.966578948999995,5160285.823688789
1245,Peru,20036550,6901188,94.299604726,49.291842109,5111757.42442989
1246,Peru,20643723,6629471,106.96131572,46.525000004,7548753.377879462
1247,Peru,21307960,6302450,112.59227126,48.226842109,9510547.83742788
1248,Peru,22403913,5546031,109.909497276,52.482894739,8535180.601236992
1249,Peru,23196676,5096048,125.93404447,52.544736846,10795786.011797575
1250,Peru,24253554,4388426,141.61531442,51.370526321,11400720.34673206
1251,Peru,25064355,3937152,144.65406814899998,53.592105261,15055034.68509116
1252,Peru,25884956,3488690,163.604062178,54.542894737000005,19835191.59088087
1253,Peru,26696939,3063050,185.004579697,58.509210524000004,17573787.137013637
1254,Peru,27474670,2684296,188.21656712,59.896842105,18645245.338560227
1255,Peru,28161834,2403882,193.38306516,61.783421049000005,16455619.932203567
1256,Peru,28780437,2192917,199.49218988,63.048684214000005,20853877.833067894
1257,Philippines,38478254,23469094,148.98336624000004,31.46778947,11576550.914405925
1258,Philippines,40192082,23316377,146.26057699000003,28.692105259999998,13974129.040647833
1259,Philippines,41945975,23129511,176.71973317,26.68421053,15241955.552954713
1260,Philippines,43589262,23060985,182.16971684999996,28.15,14415146.799004449
1261,Philippines,45573365,22662865,191.17879653900002,32.05789474,17332275.180099826
1262,Philippines,47446743,22388972,216.314647342,32.54473684,18474768.026127268
1263,Philippines,49355790,22090317,231.85068080099998,35.694736840000004,19645733.40879374
1264,Philippines,51296206,21768558,253.14471124100004,35.01578947,22667314.95717868
1265,Philippines,53256605,21437090,255.744451603,36.78947369,23275429.28075055
1266,Philippines,54865732,21470080,248.854843491,48.51052632,21577072.62025297
1267,Philippines,57293915,20697654,245.373847763,51.118421049999995,27096719.53697848
1268,Philippines,59355352,20309963,246.50336053599997,46.173684210000005,26169956.774653308
1269,Philippines,61451516,19900544,245.63380916,45.46175263000001,25897461.487104103
1270,Philippines,63602477,19429477,255.23303966,46.55858947,27359409.882322364
1271,Philippines,65700935,18977558,262.43617773,49.66902895,28588141.299703382
1272,Philippines,67828715,18445522,262.98626731,48.179478947999996,31500095.956373073
1273,Philippines,69951619,17857800,248.12035358999998,53.840271048000005,26921427.47834471
1274,Philippines,72081351,17212139,265.04106637999996,49.571768416,29720911.5378
1275,Philippines,75596303,15155561,271.12009058,54.284221054,34380898.46845548
1276,Philippines,76462452,15758427,276.57297986000003,53.133694735,33233590.330095313
1277,Philippines,78763122,14963502,293.34168761,46.902100008000005,37460173.05469805
1278,Philippines,81150720,14127220,295.04750278,52.222505263,38533050.6692232
1279,Philippines,83617517,13249125,304.54692509,54.635794739999994,42621750.839316644
1280,Philippines,86170903,12310129,333.13863481,52.376178949,47610493.523525536
1281,Philippines,88736338,11365911,353.72913431,52.130668420999996,51679362.41488682
1282,Poland,38110782,0,1205.9641328,3.87368421,249681936.17520857
1283,Poland,38246193,0,1179.6853056,3.968421053,240476306.164171
1284,Poland,38363667,0,1127.5861025000002,4.257894737,230850813.53228742
1285,Poland,38461408,0,1127.2528081,4.07631579,216598817.10849667
1286,Poland,38542652,0,1077.8927444,4.694736842,216420700.2694456
1287,Poland,38594998,0,1102.9258788,5.144736842,201452823.554892
1288,Poland,38624370,0,1157.8153879000001,5.431578946999999,207085015.97592002
1289,Poland,38649660,0,1146.1965997000002,5.6105263160000005,202559383.19263366
1290,Poland,38663481,0,1096.657649,6.665789472999999,194883223.49536976
1291,Poland,38660271,0,1075.7215566999998,6.189473685,189146347.61510205
1292,Poland,38258629,0,1010.5768590999999,6.1368421049999995,188631598.90510604
1293,Poland,38248076,0,1002.167588,7.323684211,188978843.289113
1294,Poland,38230364,0,991.3861115,7.281578948,181705633.0979957
1295,Poland,38204570,0,1027.7678743,5.921052631,191462015.99948314
1296,Poland,38182222,0,1032.1998979,8.090526315999998,189785676.77346322
1297,Poland,38165445,0,1053.1289279,10.123157894999999,188233351.53471625
1298,Poland,38141267,0,1104.5798845,11.291578948000002,194400752.12239012
1299,Poland,38120560,0,1098.1383947,14.288157895,191670710.53720063
1300,Poland,38125759,0,1114.9711249,17.386842106,185136518.49832478
1301,Poland,38151603,0,1069.5124706000001,22.837631576,175780478.41905746
1302,Poland,38042794,0,1134.3765421,28.653947364,182435410.64074513
1303,Poland,38063255,0,1134.5318354,34.573684207,185493898.87102583
1304,Poland,38063164,0,1089.7324254,44.41947368300001,179636931.0889371
1305,Poland,38040196,0,1092.6814617,44.912105260999994,180437485.48048094
1306,Poland,38011735,0,1043.5783542,52.223684215,171026838.5430474
1307,Portugal,9983218,0,169.1734596,25.923577884,19841582.02643497
1308,Portugal,9960235,0,176.61630930000004,25.939367357000002,20417374.330555204
1309,Portugal,9952494,0,191.5427867,14.570627325999999,23918835.397165358
1310,Portugal,9964675,0,186.00309130000002,24.877777775000002,22301686.75822317
1311,Portugal,9991525,0,187.276261,30.636842104,21910506.57394517
1312,Portugal,10026176,0,215.2164311,24.707894739,25399695.190102637
1313,Portugal,10063945,0,203.87631709999997,41.55526315600001,20326752.790776744
1314,Portugal,10108977,0,212.0831554,37.450000005,21934130.984521665
1315,Portugal,10160196,0,235.429668,37.243157890999996,24262699.284322888
1316,Portugal,10217828,0,257.99119554000004,22.758421053,30554044.515826076
1317,Portugal,10289898,0,254.97514384000002,33.864210526,27461385.01919461
1318,Portugal,10362722,0,251.08948886000002,41.425263161000004,27151050.124799136
1319,Portugal,10419631,0,266.61420728,25.612631579000002,30538200.496099554
1320,Portugal,10458821,0,251.62032133,46.593684210999996,26239185.41927066
1321,Portugal,10483861,0,261.55500311000003,32.418157893,28005660.418339837
1322,Portugal,10503330,0,272.85783675,21.657368420999997,31674132.283334363
1323,Portugal,10522288,0,249.70994814,41.152631583,28086589.17105981
1324,Portugal,10542964,0,250.67970222999998,42.555263162,25275151.13884871
1325,Portugal,10558177,0,244.92020089,38.528947365,24765818.88683531
1326,Portugal,10568247,0,237.32675721,48.139473681,24450867.091686778
1327,Portugal,10573100,0,225.31654208999998,74.62105262499999,19417796.48907832
1328,Portugal,10557560,0,223.27230058,63.455263165,21036829.511590913
1329,Portugal,10514844,0,211.35009487000002,50.978947366,22098771.471286036
1330,Portugal,10457295,0,210.07062164,77.556116929,20659952.16134669
1331,Portugal,10401062,0,207.09018945999998,83.058107886,19715526.32110985
1332,Qatar,476445,0,86.2959125,0.0,7303175.444011936
1333,Qatar,487491,0,97.28904806,0.0,11476494.592331458
1334,Qatar,495517,0,149.68493167000003,0.0,17279158.825060673
1335,Qatar,501566,0,159.10870417,0.0,19970300.97964347
1336,Qatar,507095,0,160.40702778,0.0,19764998.246162668
1337,Qatar,513455,0,161.39726944,0.0,20805543.541362103
1338,Qatar,522304,0,120.0089105,0.0,21207356.597197197
1339,Qatar,534608,0,128.07499642000002,0.0,24929017.98124645
1340,Qatar,550430,0,136.99908613999997,0.0,21777422.978308897
1341,Qatar,569447,0,153.02423336,0.0,22201769.574290663
1342,Qatar,592267,0,134.40784612,0.0,22496463.988082755
1343,Qatar,616886,0,130.99409287,0.0,27091173.690099943
1344,Qatar,645659,0,147.97374873,0.0,24543803.830718677
1345,Qatar,688586,0,166.32390052,0.0,26588778.106252823
1346,Qatar,758855,0,194.96993799999998,0.0,26129975.047292445
1347,Qatar,864863,0,224.38952331,0.0,31711835.62151858
1348,Qatar,1010382,0,236.40234470999997,0.0,40728245.22520365
1349,Qatar,1189633,0,258.51683063999997,0.0,39535951.45859818
1350,Qatar,1389342,0,285.88699303000004,0.0,38722556.62642509
1351,Qatar,1590780,0,288.84139557000003,0.0,41182672.700051256
1352,Qatar,1779676,0,336.20618459,0.0,45683628.56449203
1353,Qatar,1952054,0,388.5691523,0.305,55896821.83313167
1354,Qatar,2109568,0,441.0455058,0.305,61597982.48416959
1355,Qatar,2250473,0,474.6313167,0.312105263,55434990.63803733
1356,Qatar,2374419,0,509.8456558,0.319210526,67901288.17636536
1357,Romania,23201835,0,701.4670966,30.034375614,80808870.20179048
1358,Romania,23001155,0,581.3076477000001,38.38947368,68873340.00612378
1359,Romania,22794284,0,516.0707021,30.794736838000002,89738589.86893967
1360,Romania,22763280,0,497.4638308,33.602631579000004,86965823.33794603
1361,Romania,22730211,0,466.27397499999995,34.33157895,74224407.19702294
1362,Romania,22684270,0,505.44163699999996,43.92894737,73987267.86289784
1363,Romania,22619004,0,504.528768221,41.46052632,75996724.14550675
1364,Romania,22553978,0,470.40420802,46.105263158,68418855.7370524
1365,Romania,22507344,0,421.89215050999996,49.710526318,59739390.16655972
1366,Romania,22472040,0,366.01716793,48.13157895,51152574.59249222
1367,Romania,22442971,0,375.50994578999996,38.88947368,53678275.89976504
1368,Romania,22131970,0,380.24326256000006,39.27105263,55531765.827538684
1369,Romania,21730496,0,393.52814537999996,42.234210527,54254354.83535213
1370,Romania,21574326,0,402.03956172,34.899999997,57896167.98775424
1371,Romania,21451748,0,408.98556730000007,43.465789476000005,54333850.02855264
1372,Romania,21319685,0,399.77055262,53.192105264,52989494.81160635
1373,Romania,21193760,0,414.82001293,48.31842105500001,55233330.92187811
1374,Romania,20882982,0,405.37814191000007,42.11578947,57719291.74285628
1375,Romania,20537875,0,403.52230535999996,45.32631579,55575195.468938984
1376,Romania,20367487,0,351.62700968,40.931605531,45758363.57449409
1377,Romania,20246871,0,342.19702623,53.42636895200001,43317907.50385848
1378,Romania,20147528,0,363.43216089,42.931578951,48304973.33032949
1379,Romania,20058035,0,351.9820072,39.27894737,43725979.502710626
1380,Romania,19983693,0,312.25936753,52.593421053,35508451.15550308
1381,Romania,19908979,0,314.43707502,65.914210529,35172774.912579946
1382,Russia,148292000,0,9558.177555,439.23844263200004,1463639462.9918685
1383,Russia,148624000,0,9416.6847561,442.52368423200005,1439307736.6536255
1384,Russia,148689000,0,9031.4350132,454.360526274,1239846051.5042903
1385,Russia,148520000,0,8379.033518400001,458.813157937,1157627386.1320798
1386,Russia,148336000,0,7597.884549599999,463.123684216,1061366683.4246998
1387,Russia,148375726,0,7160.173529799999,463.984736858,1014977700.9857442
1388,Russia,148160042,0,6934.2877503,406.2263158,1037210817.6841371
1389,Russia,147915307,0,6522.9594116,414.45,966852898.0526378
1390,Russia,147670692,0,6507.7389448,417.249999979,957924218.6308067
1391,Russia,147214392,0,6586.6909055999995,422.49999997899994,962127778.6903013
1392,Russia,146596557,0,6701.7626911,431.99210529499993,946346509.7829819
1393,Russia,145976083,0,6791.373165200001,457.937368453,969456604.0416582
1394,Russia,145306046,0,6800.6105407,427.246052621,974275877.7448798
1395,Russia,144648257,0,6973.1877821,410.643157858,1000869772.2169139
1396,Russia,144067054,0,6986.5605397,463.509999964,995671385.2206641
1397,Russia,143518523,0,6991.8023014,455.445000016,1016259161.4440137
1398,Russia,143049528,0,7318.1275792,457.35763158500004,1066656807.9264472
1399,Russia,142805088,0,7360.383590400001,467.200263121,1037556466.0391064
1400,Russia,142742350,0,7433.5260038999995,434.931842058,1039669890.777592
1401,Russia,142785342,0,7020.6048192,459.737368468,973130788.9249475
1402,Russia,142849449,0,7344.7814278,439.53842106799993,1036371134.8304341
1403,Russia,142960868,0,7615.0431072,430.577368411,1083436336.8171384
1404,Russia,143201676,0,7637.6705867,431.49213557599995,1121605168.3470485
1405,Russia,143506911,0,7493.7676732,478.022105222,1055279526.8618506
1406,Russia,143819666,0,7546.5586404000005,458.433947379,1018771574.6067129
1407,Saudi Arabia,23228890,0,1702.4726707,0.0,196355041.15092236
1408,Saudi Arabia,23905654,0,1814.5097932820001,0.0,199853777.29848644
1409,Saudi Arabia,24578301,0,1883.856802228,0.0,214603755.07891145
1410,Saudi Arabia,25252569,0,1965.8059859710002,0.0,183123860.72676924
1411,Saudi Arabia,25940770,0,2143.667787373,0.001578947,204367282.46657333
1412,Saudi Arabia,26661492,0,2259.3570348579997,0.001578947,224057115.07441875
1413,Saudi Arabia,27425676,0,2476.776239232,0.010789473999999999,244046677.559017
1414,Saudi Arabia,28238020,0,2556.725174866,0.013157895,238568494.48504913
1415,Saudi Arabia,29086357,0,2710.448901423,0.062105263,270249338.6422387
1416,Saudi Arabia,29944476,0,2721.592290555,0.10289473699999999,260804425.29306278
1417,Saudi Arabia,30776722,0,2917.259244392,0.111052632,295880647.1001048
1418,Singapore,3047132,0,272.83226213999995,0.22368421100000002,35389630.35092713
1419,Singapore,3135083,0,277.53285826,0.644736842,35302999.35414763
1420,Singapore,3230698,0,297.80537640000006,0.644736842,39092178.86331684
1421,Singapore,3313471,0,325.4298487,0.644736842,42484063.52466252
1422,Singapore,3419048,0,372.30143655999996,0.644736842,50953477.60016745
1423,Singapore,3524506,0,388.170341,0.644736842,34335436.066126764
1424,Singapore,3670704,0,391.71814102,0.644736842,41468234.829296365
1425,Singapore,3796038,0,412.0532011,0.644736842,48514872.12806221
1426,Singapore,3927213,0,417.77337860000006,0.644736842,40471078.02154817
1427,Singapore,3958723,0,413.6018439,0.644736842,41849017.03843841
1428,Singapore,4027887,0,442.30162954,0.644736842,38289328.079112776
1429,Singapore,4138012,0,501.65836038,1.244736842,38387012.98344473
1430,Singapore,4175950,0,492.81351868,1.244736842,36127663.93897027
1431,Singapore,4114826,0,465.50268513000003,1.302631579,22710530.265952427
1432,Singapore,4166664,0,521.2484806,1.260526316,20666800.32384039
1433,Singapore,4265762,0,547.71192735,1.257894737,21280450.063788336
1434,Singapore,4401365,0,602.8206417199999,1.255263158,21368109.167031728
1435,Singapore,4588599,0,647.29527192,1.281578947,13692665.431901457
1436,Singapore,4839396,0,688.6516798800001,1.3802631570000001,24479870.24445169
1437,Singapore,4987573,0,740.7071185500001,1.406052632,33618111.22846916
1438,Singapore,5076732,0,795.99347563,1.5568421049999999,33423812.293973673
1439,Singapore,5183688,0,827.6208959,1.605526316,27097134.733919673
1440,Singapore,5312437,0,831.0586632,1.676842105,21753739.604281336
1441,Singapore,5399162,0,854.0266755,1.956578948,32447121.728048794
1442,Singapore,5469724,0,879.4764667000001,2.1713157900000004,33035369.40972415
1443,Slovakia,5299187,0,240.31596509,4.947368421,20069745.6195322
1444,Slovakia,5303294,0,215.61780875,3.705263158,19210453.69919162
1445,Slovakia,5305016,0,205.73897991,5.0973684210000005,18170146.04912546
1446,Slovakia,5325305,0,197.35885036000002,9.123684211,19514872.62680828
1447,Slovakia,5346331,0,191.37180941,11.46052632,17643445.461551744
1448,Slovakia,5361999,0,192.96388682000003,12.84210526,19570595.99997668
1449,Slovakia,5373361,0,196.38665668000002,11.12368421,18998550.25911302
1450,Slovakia,5383291,0,193.02385477,10.69473684,19024123.629470654
1451,Slovakia,5390516,0,194.55700797000003,11.22894737,18516062.734726567
1452,Slovakia,5396020,0,195.36252364,11.77368421,18383277.89733652
1453,Slovakia,5388720,0,201.20399945,12.14473684,16228111.152341047
1454,Slovakia,5378867,0,206.44357746000003,13.371052628000001,19278229.611659568
1455,Slovakia,5376912,0,207.53063822000001,14.26315789,17030340.78474548
1456,Slovakia,5373374,0,206.77778413,8.918421053,19432370.54897138
1457,Slovakia,5372280,0,199.73467915,10.576315793,19257571.835957486
1458,Slovakia,5372807,0,210.0802238,11.997368419,18499174.403331295
1459,Slovakia,5373054,0,202.2351845,12.326315785,18305464.13370872
1460,Slovakia,5374622,0,189.09424090000002,12.642105262,17061155.844202712
1461,Slovakia,5379233,0,197.00699315999998,12.121052629000001,15987144.557619913
1462,Slovakia,5386406,0,177.7583843,13.076315788999999,15136591.130070996
1463,Slovakia,5391428,0,188.30537725,15.221052628999999,15412606.865791544
1464,Slovakia,5398384,0,182.90849135000002,12.786842106000002,15692766.086761389
1465,Slovakia,5407579,0,174.1577305,14.155263157,14933705.710096492
1466,Slovakia,5413393,0,179.87640928,16.444736846,14184055.123701243
1467,Slovakia,5418649,0,163.85211216,16.681578944,12977271.354605483
1468,Slovenia,1998161,0,59.55200318,7.826315789,7047351.574979181
1469,Slovenia,1999429,0,57.72083436999999,9.494736842,5993167.599423617
1470,Slovenia,1996498,0,53.94163053999999,9.007894737,6711340.401621643
1471,Slovenia,1991746,0,56.86887638,7.986842105,6500581.859969822
1472,Slovenia,1989443,0,59.949803110000005,8.944736842000001,6238437.3245340325
1473,Slovenia,1989872,0,63.8973719,8.557894737,6435824.752548372
1474,Slovenia,1988628,0,66.37255063,9.652631579,6058340.641497352
1475,Slovenia,1985956,0,69.75855899000001,8.134210526,6338193.947190159
1476,Slovenia,1981629,0,68.92069193,9.078947368,6728984.72519862
1477,Slovenia,1983045,0,67.20529686,9.921052631,5874869.843793148
1478,Slovenia,1988925,0,66.08525515,10.273684205999999,6222519.964591436
1479,Slovenia,1992060,0,69.82599089,10.178947368,6774053.067032266
1480,Slovenia,1994530,0,70.84378539,8.986842106000001,7089010.066859277
1481,Slovenia,1995733,0,70.45964384999999,8.102631579,6716728.908855409
1482,Slovenia,1997012,0,72.26406639,11.094736843,6820318.057311057
1483,Slovenia,2000474,0,74.24214789,9.397368421000001,6913965.656845011
1484,Slovenia,2006868,0,74.87190686,9.710526316,6986074.558695533
1485,Slovenia,2018122,0,75.4238731,8.868421053,7184348.948650032
1486,Slovenia,2021316,0,81.00007276,11.342105263,6910675.990074187
1487,Slovenia,2039669,0,72.428917349,12.926315793,6590883.711036344
1488,Slovenia,2048583,0,73.20038856999999,12.505263153000001,6583387.847932522
1489,Slovenia,2052843,0,73.227637816,10.210526317,6671782.639148342
1490,Slovenia,2057159,0,69.774077202,11.392105267,6396808.706433111
1491,Slovenia,2059953,0,66.926800812,13.444736845000001,6196956.189342575
1492,Slovenia,2061980,0,65.141028942,17.400000002,4818355.851367237
1493,South Africa,22287642,15272883,1024.9423786300001,2.657894737,186985583.23832226
1494,South Africa,23283762,15154093,1014.51021194,5.210526316,198386790.43443692
1495,South Africa,24329228,15030997,1022.90180046,1.978947408,188869113.21623415
1496,South Africa,25407351,14892810,1023.3322275599999,0.384210626,207806835.033054
1497,South Africa,26492515,14726386,1064.1362212699999,2.826315554,220114914.4466395
1498,South Africa,27563965,14524200,1113.6248716500002,1.392105155,235780536.8362153
1499,South Africa,24709548,18188972,1133.24593119,3.628947008,239236604.42409655
1500,South Africa,29637791,14019233,1156.2861704,5.889473774,254026160.87755236
1501,South Africa,28797501,15574611,1136.770682792,4.805263235,250865869.89709914
1502,South Africa,31636288,13422487,1178.32546576,2.4289471469999997,251687819.81997883
1503,South Africa,32622205,13106110,1177.89654473,4.178420699,258463762.7824188
1504,South Africa,32562274,13822732,1183.08817439,5.670789402,266589805.4685761
1505,South Africa,36257179,10768994,1151.0150896700002,6.728157973000001,250749443.3547187
1506,South Africa,37547197,10101530,1251.7382947400001,3.3045055170000004,284470468.4695428
1507,South Africa,39032143,9215252,1366.3134149000002,3.57720798,312207946.19916296
1508,South Africa,39495854,9324732,1293.33389077,4.700632076,279851901.39611685
1509,South Africa,39837218,9527364,1315.5207971399998,8.772946869,300563725.7741446
1510,South Africa,40907488,8979693,1351.2045314,8.758473185,314757207.37375754
1511,South Africa,41287534,9124595,1453.73153705,4.627420662,342529911.2989807
1512,South Africa,42152866,8817952,1449.41794584,5.1421576490000005,320819983.48957056
1513,South Africa,42763686,8820977,1465.1649143299999,4.2126310810000005,332552276.646879
1514,South Africa,44267198,7996318,1439.74381684,9.455590007000001,324047679.1150905
1515,South Africa,45207476,7790737,1423.3373341699998,4.116078505,317970915.6335911
1516,South Africa,45917356,7850040,1427.9999108299999,4.898988971,308842380.3399847
1517,South Africa,46904031,7635540,1439.7102140900001,11.621473611,329309612.17955333
1518,South Korea,45092991,0,1734.1707102999999,7.926113158,126123224.41772468
1519,South Korea,45524681,0,1916.7465478000001,7.448307895,139972366.6878352
1520,South Korea,45953580,0,2106.6663851000003,7.621031579,161378525.65719116
1521,South Korea,46286503,0,1937.2698145000002,11.430047372999999,142136543.5591077
1522,South Korea,46616677,0,2110.5902031,11.201765786000001,149934436.49913037
1523,South Korea,47008111,0,2239.7720062,10.817163155,189728451.21333367
1524,South Korea,47370164,0,2297.5620249,6.412402081,200231415.13872918
1525,South Korea,47644736,0,2403.3351924,9.036059999999999,203377914.3985613
1526,South Korea,47892330,0,2478.1099346,13.437351353000002,207027708.56469205
1527,South Korea,48082519,0,2527.5448799,12.137876837999999,233237405.66843235
1528,South Korea,48184561,0,2611.7483217999998,10.662069986999999,229436888.84994322
1529,South Korea,48438292,0,2656.9947975,10.572291434,237117740.04486924
1530,South Korea,48683638,0,2742.8450756,11.541758458,262684098.97066596
1531,South Korea,49054708,0,2796.9287133,11.070578424,277348266.9816255
1532,South Korea,49307835,0,2809.3786107,11.895413613,291379767.0012969
1533,South Korea,49554112,0,3023.6473554000004,14.972295392,331715986.41510046
1534,South Korea,49936638,0,3161.0137811,18.690707703999998,355476102.181882
1535,South Korea,50199853,0,3193.0911795,20.511342103,355767248.69654256
1536,South Korea,50428893,0,3192.5705276,25.223692107999998,357520833.8108696
1537,South Korea,50746659,0,3219.6841606,31.229794733,354773689.006864
1538,Spain,38867322,0,980.7856337,68.35789473800001,89244111.16393878
1539,Spain,38966376,0,1012.7391565099999,73.278947366,90918108.01540895
1540,Spain,39157685,0,1090.16699915,51.594736839,100187175.0997962
1541,Spain,39361262,0,1036.51579575,66.00263158000001,90880653.1317035
1542,Spain,39549108,0,1078.01106794,76.326315792,93929817.06864704
1543,Spain,39724050,0,1136.45971481,64.231578946,104787567.71862449
1544,Spain,39889852,0,1134.9265874,108.58157898399999,89994021.85598932
1545,Spain,40057389,0,1217.2813089,97.35789473499999,101353274.39009455
1546,Spain,40223509,0,1280.2675527,97.113157899,101073259.67945372
1547,Spain,40386875,0,1351.2932799,71.968421049,121358623.278698
1548,Spain,40567864,0,1409.3255212999998,94.231578939,124107442.09608951
1549,Spain,40850412,0,1442.6978628,130.107894768,116222629.02454993
1550,Spain,41431558,0,1504.3482905,91.78421052600001,133351070.77444154
1551,Spain,42187645,0,1541.4494517,148.299999995,125327681.84638385
1552,Spain,42921895,0,1626.7164807,133.584210526,134078030.0683337
1553,Spain,43653155,0,1669.0238883,109.847368424,144243598.65509978
1554,Spain,44397319,0,1667.8472028,137.05263158500003,142776835.5333443
1555,Spain,45226803,0,1691.8471503,153.176315784,148744372.49979618
1556,Spain,45954106,0,1632.8666747999998,163.97631579,130449816.36173707
1557,Spain,46362946,0,1473.6304227,193.98717064899998,111819406.83602037
1558,Spain,46576897,0,1449.2406981,254.20822661000003,95528817.0465851
1559,Spain,46742697,0,1446.5803648,226.90404288000002,108851043.08866352
1560,Spain,46773055,0,1436.4403722000002,228.84189189000003,117235176.81745571
1561,Spain,46620045,0,1288.5199208,291.9693112,92328235.34273341
1562,Spain,46480882,0,1262.9313839,290.18179892,95460520.85546052
1563,Sri Lanka,9173941,8155772,15.39617563,8.275789474,156516.29916377936
1564,Sri Lanka,9583570,7956063,16.26428155,8.201578947,357387.42217837606
1565,Sri Lanka,9995230,7745407,19.13281068,7.631315788999999,821533.0267496826
1566,Sri Lanka,10405597,7522979,18.596597249,9.989473684,434460.5196768765
1567,Sri Lanka,10810389,7287959,20.598781765000002,10.76078947,443737.3061157929
1568,Sri Lanka,11206353,7040768,22.316528600999998,11.87921053,384142.9772386364
1569,Sri Lanka,11590076,6782044,27.229770987,8.557631579,1056880.0376212588
1570,Sri Lanka,11961802,6514703,29.52706461,9.071763158,1418784.8057880679
1571,Sri Lanka,12326810,6243891,31.535137889,10.3025,1247187.2113607721
1572,Sri Lanka,12693764,5975339,34.41224011,11.002614736,1460155.2220423552
1573,Sri Lanka,13069635,5712303,40.762343166,8.442209442999998,3198124.6997246076
1574,Sri Lanka,12028702,6884352,40.061579156,8.216438865,3048529.50343521
1575,Sri Lanka,15380855,3678445,42.338507093,7.1197856260000005,3502539.464396904
1576,Sri Lanka,14272793,4942514,42.647368766,8.74881952,3629324.47439471
1577,Sri Lanka,14690919,4681619,41.918931515000004,7.830493409000001,4390775.882169938
1578,Sri Lanka,15111044,4413514,48.064150286,9.128507362999999,4135870.0809731283
1579,Sri Lanka,15533185,4136966,49.952240874,12.244340552,3403941.630674822
